"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"170","Fetal B Cells",TRUE,0.00257836180773562,4872,345,146,0.423188405797101,0.0299671592775041,"GO:0006725","GO:BP","cellular aromatic compound metabolic process",16038,2726
"171","Fetal B Cells",TRUE,0.0028027777627163,2732,89,34,0.382022471910112,0.0124450951683748,"GO:0007166","GO:BP","cell surface receptor signaling pathway",16038,3101
"172","Fetal B Cells",TRUE,0.00287038874639294,29,206,6,0.029126213592233,0.206896551724138,"GO:0030890","GO:BP","positive regulation of B cell proliferation",16038,8105
"173","Fetal B Cells",TRUE,0.00293460017263523,4,119,3,0.0252100840336134,0.75,"GO:0043435","GO:BP","response to corticotropin-releasing hormone",16038,12414
"174","Fetal B Cells",TRUE,0.00293460017263523,4,119,3,0.0252100840336134,0.75,"GO:0071376","GO:BP","cellular response to corticotropin-releasing hormone stimulus",16038,19572
"175","Fetal B Cells",TRUE,0.0029934551371273,174,9,4,0.444444444444444,0.0229885057471264,"GO:0006956","GO:BP","complement activation",16038,2923
"176","Fetal B Cells",TRUE,0.00347074708586679,173,20,5,0.25,0.0289017341040462,"GO:0002478","GO:BP","antigen processing and presentation of exogenous peptide antigen",16038,1148
"177","Fetal B Cells",TRUE,0.003581419601827,182,9,4,0.444444444444444,0.021978021978022,"GO:0008037","GO:BP","cell recognition",16038,3538
"178","Fetal B Cells",TRUE,0.00378064351538534,5074,345,150,0.434782608695652,0.0295624753646039,"GO:1901360","GO:BP","organic cyclic compound metabolic process",16038,24676
"179","Fetal B Cells",TRUE,0.00398887486687439,261,71,9,0.126760563380282,0.0344827586206897,"GO:0050863","GO:BP","regulation of T cell activation",16038,15519
"180","Fetal B Cells",TRUE,0.00410459825963901,179,20,5,0.25,0.0279329608938547,"GO:0019884","GO:BP","antigen processing and presentation of exogenous antigen",16038,7052
"181","Fetal B Cells",TRUE,0.00445614195568658,22,164,5,0.0304878048780488,0.227272727272727,"GO:0002407","GO:BP","dendritic cell chemotaxis",16038,1077
"182","Fetal B Cells",TRUE,0.00517263901902008,1388,25,11,0.44,0.00792507204610951,"GO:0006952","GO:BP","defense response",16038,2919
"183","Fetal B Cells",TRUE,0.00550116798238756,190,20,5,0.25,0.0263157894736842,"GO:0048002","GO:BP","antigen processing and presentation of peptide antigen",16038,14605
"184","Fetal B Cells",TRUE,0.00561705607397508,83,20,4,0.2,0.0481927710843374,"GO:0060333","GO:BP","interferon-gamma-mediated signaling pathway",16038,17259
"185","Fetal B Cells",TRUE,0.0073500076385793,247,365,19,0.0520547945205479,0.0769230769230769,"GO:0030098","GO:BP","lymphocyte differentiation",16038,7761
"186","Fetal B Cells",TRUE,0.00815872915712572,1157,25,10,0.4,0.00864304235090752,"GO:0051707","GO:BP","response to other organism",16038,16196
"187","Fetal B Cells",TRUE,0.00815872915712572,1157,25,10,0.4,0.00864304235090752,"GO:0043207","GO:BP","response to external biotic stimulus",16038,12295
"188","Fetal B Cells",TRUE,0.00996135529866591,1183,25,10,0.4,0.0084530853761623,"GO:0009607","GO:BP","response to biotic stimulus",16038,4014
"189","Fetal B Cells",TRUE,0.0102797484107044,357,109,12,0.110091743119266,0.0336134453781513,"GO:0022407","GO:BP","regulation of cell-cell adhesion",16038,7638
"190","Fetal B Cells",TRUE,0.0115169444520349,221,20,5,0.25,0.0226244343891403,"GO:0019882","GO:BP","antigen processing and presentation",16038,7050
"191","Fetal B Cells",TRUE,0.0133894783569363,10029,307,228,0.742671009771987,0.0227340711935387,"GO:0050789","GO:BP","regulation of biological process",16038,15458
"192","Fetal B Cells",TRUE,0.0136008798005765,961,75,16,0.213333333333333,0.0166493236212279,"GO:0034097","GO:BP","response to cytokine",16038,9737
"193","Fetal B Cells",TRUE,0.0147631981583708,5388,346,155,0.447976878612717,0.0287676317743133,"GO:0034641","GO:BP","cellular nitrogen compound metabolic process",16038,10069
"194","Fetal B Cells",TRUE,0.0153101535299069,437,64,10,0.15625,0.022883295194508,"GO:0050900","GO:BP","leukocyte migration",16038,15550
"195","Fetal B Cells",TRUE,0.0155664145308121,2,47,2,0.0425531914893617,1,"GO:2000446","GO:BP","regulation of macrophage migration inhibitory factor signaling pathway",16038,29711
"196","Fetal B Cells",TRUE,0.0155664145308121,2,47,2,0.0425531914893617,1,"GO:0035691","GO:BP","macrophage migration inhibitory factor signaling pathway",16038,10631
"197","Fetal B Cells",TRUE,0.0155664145308121,2,47,2,0.0425531914893617,1,"GO:2000448","GO:BP","positive regulation of macrophage migration inhibitory factor signaling pathway",16038,29713
"198","Fetal B Cells",TRUE,0.0181789617968715,274,9,4,0.444444444444444,0.0145985401459854,"GO:0042742","GO:BP","defense response to bacterium",16038,12014
"199","Fetal B Cells",TRUE,0.0205670968478179,746,168,22,0.130952380952381,0.0294906166219839,"GO:0001816","GO:BP","cytokine production",16038,600
"200","Fetal B Cells",TRUE,0.0234388345705181,233,98,9,0.0918367346938776,0.0386266094420601,"GO:0043122","GO:BP","regulation of I-kappaB kinase/NF-kappaB signaling",16038,12254
"201","Fetal B Cells",TRUE,0.0237053904696481,198,325,15,0.0461538461538462,0.0757575757575758,"GO:0030595","GO:BP","leukocyte chemotaxis",16038,7979
"202","Fetal B Cells",TRUE,0.0252132142974462,894,75,15,0.2,0.0167785234899329,"GO:0071345","GO:BP","cellular response to cytokine stimulus",16038,19541
"203","Fetal B Cells",TRUE,0.028251455386071,163,109,8,0.073394495412844,0.049079754601227,"GO:0002699","GO:BP","positive regulation of immune effector process",16038,1368
"204","Fetal B Cells",TRUE,0.028378500866336,7104,350,194,0.554285714285714,0.0273085585585586,"GO:0044260","GO:BP","cellular macromolecule metabolic process",16038,12804
"205","Fetal B Cells",TRUE,0.0298550173582573,8261,350,219,0.625714285714286,0.026510107735141,"GO:0043170","GO:BP","macromolecule metabolic process",16038,12284
"206","Fetal B Cells",TRUE,0.0304971312960724,127,20,4,0.2,0.031496062992126,"GO:0042129","GO:BP","regulation of T cell proliferation",16038,11638
"207","Fetal B Cells",TRUE,0.0344616564575889,1135,133,24,0.180451127819549,0.0211453744493392,"GO:0002252","GO:BP","immune effector process",16038,922
"208","Fetal B Cells",TRUE,0.0348766620527829,29,186,5,0.0268817204301075,0.172413793103448,"GO:0045730","GO:BP","respiratory burst",16038,13578
"209","Fetal B Cells",TRUE,0.0356459273964214,9,325,4,0.0123076923076923,0.444444444444444,"GO:0046598","GO:BP","positive regulation of viral entry into host cell",16038,14347
"210","Fetal B Cells",TRUE,0.0356459273964214,9,325,4,0.0123076923076923,0.444444444444444,"GO:0075294","GO:BP","positive regulation by symbiont of entry into host",16038,20943
"211","Fetal B Cells",TRUE,0.0399441726041715,136,20,4,0.2,0.0294117647058824,"GO:0071346","GO:BP","cellular response to interferon-gamma",16038,19542
"212","Fetal B Cells",TRUE,0.0413022335785465,395,328,22,0.0670731707317073,0.0556962025316456,"GO:0001819","GO:BP","positive regulation of cytokine production",16038,603
"213","Fetal B Cells",TRUE,0.0425697065024593,340,9,4,0.444444444444444,0.0117647058823529,"GO:0006909","GO:BP","phagocytosis",16038,2883
"214","Fetal B Cells",TRUE,0.0435245873827622,139,20,4,0.2,0.0287769784172662,"GO:0042098","GO:BP","T cell proliferation",16038,11617
"215","Fetal B Cells",TRUE,0.0442372411576186,12,245,4,0.0163265306122449,0.333333333333333,"GO:0002902","GO:BP","regulation of B cell apoptotic process",16038,1564
"216","Fetal B Cells",TRUE,0.0495259871716967,87,65,5,0.0769230769230769,0.0574712643678161,"GO:0002286","GO:BP","T cell activation involved in immune response",16038,956
"217","Fetal B Cells",TRUE,8.20875435996487e-94,107,344,71,0.206395348837209,0.663551401869159,"GO:0022626","GO:CC","cytosolic ribosome",17155,1034
"218","Fetal B Cells",TRUE,2.76593741375405e-69,184,344,70,0.203488372093023,0.380434782608696,"GO:0044391","GO:CC","ribosomal subunit",17155,2355
"219","Fetal B Cells",TRUE,1.11658524633989e-67,209,344,72,0.209302325581395,0.344497607655502,"GO:0005840","GO:CC","ribosome",17155,497
"220","Fetal B Cells",TRUE,3.00254777935099e-54,55,344,40,0.116279069767442,0.727272727272727,"GO:0022625","GO:CC","cytosolic large ribosomal subunit",17155,1033
"221","Fetal B Cells",TRUE,1.13003722773902e-37,47,339,30,0.0884955752212389,0.638297872340426,"GO:0022627","GO:CC","cytosolic small ribosomal subunit",17155,1035
"222","Fetal B Cells",TRUE,1.31691201018363e-37,624,345,78,0.226086956521739,0.125,"GO:1990904","GO:CC","ribonucleoprotein complex",17155,4447
"223","Fetal B Cells",TRUE,5.5886099190691e-37,113,344,40,0.116279069767442,0.353982300884956,"GO:0015934","GO:CC","large ribosomal subunit",17155,857
"224","Fetal B Cells",TRUE,7.26990418890996e-30,73,339,30,0.0884955752212389,0.410958904109589,"GO:0015935","GO:CC","small ribosomal subunit",17155,858
"225","Fetal B Cells",TRUE,2.76317698297768e-18,30,310,16,0.0516129032258065,0.533333333333333,"GO:0042788","GO:CC","polysomal ribosome",17155,2109
"226","Fetal B Cells",TRUE,6.07295087751136e-18,379,345,43,0.12463768115942,0.113456464379947,"GO:0005925","GO:CC","focal adhesion",17155,567
"227","Fetal B Cells",TRUE,1.23510850141123e-17,386,345,43,0.12463768115942,0.11139896373057,"GO:0030055","GO:CC","cell-substrate junction",17155,1046
"228","Fetal B Cells",TRUE,6.95188844895976e-16,65,310,19,0.0612903225806452,0.292307692307692,"GO:0005844","GO:CC","polysome",17155,498
"229","Fetal B Cells",TRUE,4.75250483304858e-14,516,51,19,0.372549019607843,0.0368217054263566,"GO:0098552","GO:CC","side of membrane",17155,3583
"230","Fetal B Cells",TRUE,1.70371344308188e-12,12,65,7,0.107692307692308,0.583333333333333,"GO:0042613","GO:CC","MHC class II protein complex",17155,2078
"231","Fetal B Cells",TRUE,1.24120526129112e-11,4916,318,154,0.484276729559748,0.0313262815296989,"GO:0005829","GO:CC","cytosol",17155,487
"232","Fetal B Cells",TRUE,6.72515954096386e-11,18,65,7,0.107692307692308,0.388888888888889,"GO:0042611","GO:CC","MHC protein complex",17155,2076
"233","Fetal B Cells",TRUE,5.25746448440608e-10,723,24,13,0.541666666666667,0.0179806362378976,"GO:0009986","GO:CC","cell surface",17155,809
"234","Fetal B Cells",TRUE,5.59374134180017e-10,682,345,45,0.130434782608696,0.0659824046920821,"GO:0070161","GO:CC","anchoring junction",17155,2792
"235","Fetal B Cells",TRUE,3.53906891595418e-09,81,24,7,0.291666666666667,0.0864197530864197,"GO:0019814","GO:CC","immunoglobulin complex",17155,990
"236","Fetal B Cells",TRUE,1.78271405448453e-08,25,20,5,0.25,0.2,"GO:0071556","GO:CC","integral component of lumenal side of endoplasmic reticulum membrane",17155,3103
"237","Fetal B Cells",TRUE,1.78271405448453e-08,25,20,5,0.25,0.2,"GO:0098553","GO:CC","lumenal side of endoplasmic reticulum membrane",17155,3584
"238","Fetal B Cells",TRUE,1.93859306082236e-08,801,339,46,0.135693215339233,0.0574282147315855,"GO:0005730","GO:CC","nucleolus",17155,395
"239","Fetal B Cells",TRUE,4.76420812740985e-08,30,20,5,0.25,0.166666666666667,"GO:0098576","GO:CC","lumenal side of membrane",17155,3607
"240","Fetal B Cells",TRUE,6.55464129988169e-08,4168,345,136,0.394202898550725,0.0326295585412668,"GO:0043232","GO:CC","intracellular non-membrane-bounded organelle",17155,2154
"241","Fetal B Cells",TRUE,6.78442318563115e-08,4170,345,136,0.394202898550725,0.0326139088729017,"GO:0043228","GO:CC","non-membrane-bounded organelle",17155,2150
"242","Fetal B Cells",TRUE,1.08134524798343e-07,35,20,5,0.25,0.142857142857143,"GO:0030669","GO:CC","clathrin-coated endocytic vesicle membrane",17155,1146
"243","Fetal B Cells",TRUE,3.80151059171169e-07,4753,345,147,0.426086956521739,0.0309278350515464,"GO:0032991","GO:CC","protein-containing complex",17155,1590
"244","Fetal B Cells",TRUE,5.51350484684266e-07,328,50,11,0.22,0.0335365853658537,"GO:0009897","GO:CC","external side of plasma membrane",17155,802
"245","Fetal B Cells",TRUE,7.7338390157574e-07,51,20,5,0.25,0.0980392156862745,"GO:0045334","GO:CC","clathrin-coated endocytic vesicle",17155,2516
"246","Fetal B Cells",TRUE,7.7338390157574e-07,51,20,5,0.25,0.0980392156862745,"GO:0012507","GO:CC","ER to Golgi transport vesicle membrane",17155,837
"247","Fetal B Cells",TRUE,4.37384392973384e-06,2142,303,73,0.240924092409241,0.0340802987861811,"GO:0070062","GO:CC","extracellular exosome",17155,2770
"248","Fetal B Cells",TRUE,7.81180687903033e-06,76,21,5,0.238095238095238,0.0657894736842105,"GO:0042571","GO:CC","immunoglobulin complex, circulating",17155,2058
"249","Fetal B Cells",TRUE,8.25260025745767e-06,81,20,5,0.25,0.0617283950617284,"GO:0030134","GO:CC","COPII-coated ER to Golgi transport vesicle",17155,1093
"250","Fetal B Cells",TRUE,1.57129014162905e-05,92,20,5,0.25,0.0543478260869565,"GO:0032588","GO:CC","trans-Golgi network membrane",17155,1567
"251","Fetal B Cells",TRUE,1.94731213077428e-05,96,20,5,0.25,0.0520833333333333,"GO:0030660","GO:CC","Golgi-associated vesicle membrane",17155,1138
"252","Fetal B Cells",TRUE,2.16036737640203e-05,98,20,5,0.25,0.0510204081632653,"GO:0030665","GO:CC","clathrin-coated vesicle membrane",17155,1142
"253","Fetal B Cells",TRUE,2.8647198473082e-05,2242,303,73,0.240924092409241,0.0325602140945584,"GO:1903561","GO:CC","extracellular vesicle",17155,4059
"254","Fetal B Cells",TRUE,3.07793722853313e-05,2246,303,73,0.240924092409241,0.0325022261798753,"GO:0043230","GO:CC","extracellular organelle",17155,2152
"255","Fetal B Cells",TRUE,5.25651420253124e-05,117,20,5,0.25,0.0427350427350427,"GO:0030658","GO:CC","transport vesicle membrane",17155,1136
"256","Fetal B Cells",TRUE,7.3149800327007e-05,125,20,5,0.25,0.04,"GO:0030666","GO:CC","endocytic vesicle membrane",17155,1143
"257","Fetal B Cells",TRUE,0.000133037731183699,138,9,4,0.444444444444444,0.0289855072463768,"GO:0072562","GO:CC","blood microparticle",17155,3185
"258","Fetal B Cells",TRUE,0.00015843972472719,146,20,5,0.25,0.0342465753424658,"GO:0030176","GO:CC","integral component of endoplasmic reticulum membrane",17155,1104
"259","Fetal B Cells",TRUE,0.000175262360239902,149,20,5,0.25,0.0335570469798658,"GO:0005798","GO:CC","Golgi-associated vesicle",17155,459
"260","Fetal B Cells",TRUE,0.00019985730290836,153,20,5,0.25,0.0326797385620915,"GO:0031227","GO:CC","intrinsic component of endoplasmic reticulum membrane",17155,1259
"261","Fetal B Cells",TRUE,0.000213137017425815,155,20,5,0.25,0.032258064516129,"GO:0030662","GO:CC","coated vesicle membrane",17155,1140
"262","Fetal B Cells",TRUE,0.000241786746345078,159,20,5,0.25,0.0314465408805031,"GO:0030136","GO:CC","clathrin-coated vesicle",17155,1095
"263","Fetal B Cells",TRUE,0.000351484710804879,526,37,9,0.243243243243243,0.0171102661596958,"GO:0098797","GO:CC","plasma membrane protein complex",17155,3661
"264","Fetal B Cells",TRUE,0.000525789422277944,345,20,6,0.3,0.0173913043478261,"GO:0005774","GO:CC","vacuolar membrane",17155,435
"265","Fetal B Cells",TRUE,0.000665016240833997,169,310,14,0.0451612903225806,0.0828402366863905,"GO:0098562","GO:CC","cytoplasmic side of membrane",17155,3593
"266","Fetal B Cells",TRUE,0.00116264137515842,3,21,2,0.0952380952380952,0.666666666666667,"GO:0071753","GO:CC","IgM immunoglobulin complex",17155,3141
"267","Fetal B Cells",TRUE,0.00116264137515842,3,21,2,0.0952380952380952,0.666666666666667,"GO:0071756","GO:CC","pentameric IgM immunoglobulin complex",17155,3144
"268","Fetal B Cells",TRUE,0.00116264137515842,3,21,2,0.0952380952380952,0.666666666666667,"GO:0071754","GO:CC","IgM immunoglobulin complex, circulating",17155,3142
"269","Fetal B Cells",TRUE,0.00139073077869555,227,20,5,0.25,0.0220264317180617,"GO:0005802","GO:CC","trans-Golgi network",17155,463
"270","Fetal B Cells",TRUE,0.00185736305177021,1300,345,50,0.144927536231884,0.0384615384615385,"GO:0030054","GO:CC","cell junction",17155,1045
"271","Fetal B Cells",TRUE,0.00201664937678443,245,20,5,0.25,0.0204081632653061,"GO:0030135","GO:CC","coated vesicle",17155,1094
"272","Fetal B Cells",TRUE,0.00228854203499483,4664,340,129,0.379411764705882,0.0276586620926244,"GO:0031981","GO:CC","nuclear lumen",17155,1472
"273","Fetal B Cells",TRUE,0.00240289305006126,254,20,5,0.25,0.0196850393700787,"GO:0030139","GO:CC","endocytic vesicle",17155,1097
"274","Fetal B Cells",TRUE,0.00271779353316986,3577,303,95,0.313531353135314,0.0265585686329326,"GO:0031982","GO:CC","vesicle",17155,1473
"275","Fetal B Cells",TRUE,0.00391872781352215,281,20,5,0.25,0.0177935943060498,"GO:0098791","GO:CC","Golgi apparatus subcompartment",17155,3657
"276","Fetal B Cells",TRUE,0.0039865322203585,282,20,5,0.25,0.0177304964539007,"GO:0030133","GO:CC","transport vesicle",17155,1092
"277","Fetal B Cells",TRUE,0.00422027487374598,4862,39,24,0.615384615384615,0.00493624023035788,"GO:0005886","GO:CC","plasma membrane",17155,532
"278","Fetal B Cells",TRUE,0.00502909984876751,6608,341,169,0.495601173020528,0.0255750605326877,"GO:0005634","GO:CC","nucleus",17155,310
"279","Fetal B Cells",TRUE,0.00508417738941738,5,24,2,0.0833333333333333,0.4,"GO:0019815","GO:CC","B cell receptor complex",17155,991
"280","Fetal B Cells",TRUE,0.00556029723807281,308,65,8,0.123076923076923,0.025974025974026,"GO:0098852","GO:CC","lytic vacuole membrane",17155,3688
"281","Fetal B Cells",TRUE,0.00556029723807281,308,65,8,0.123076923076923,0.025974025974026,"GO:0005765","GO:CC","lysosomal membrane",17155,427
"282","Fetal B Cells",TRUE,0.00563555787818351,303,20,5,0.25,0.0165016501650165,"GO:0031984","GO:CC","organelle subcompartment",17155,1475
"283","Fetal B Cells",TRUE,0.00581128896368223,4947,39,24,0.615384615384615,0.00485142510612492,"GO:0071944","GO:CC","cell periphery",17155,3164
